employee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled
E02364,19,Male,Married,63840,Full-time,Central,1,2.5,0
E02365,55,Female,Single,35870,Full-time,North,1,3.8,0
E02366,34,Female,Single,37880,Full-time,East,1,2.7,0
E02367,52,Male,Widowed,38405,Part-time,Central,1,4.3,0
E02368,51,Female,Married,47001,Contract,West,1,16.7,0
E02369,40,Male,Married,64972,Full-time,West,1,1.9,0
E02370,47,Female,Married,57858,Part-time,West,0,2.7,0
E02371,25,Male,Single,36906,Part-time,West,0,0.3,0
E02372,39,Female,Divorced,77198,Full-time,East,0,9.0,0
E02373,61,Female,Married,39565,Contract,South,0,2.7,1
E02374,53,Male,Married,25681,Part-time,Central,1,0.3,1
E02375,22,Male,Single,77362,Full-time,South,1,1.5,1
E02376,30,Female,Married,37447,Part-time,Central,1,0.3,0
E02377,46,Female,Single,48336,Intern,West,1,2.1,1
E02378,48,Male,Married,47990,Contract,North,1,1.0,1
E02379,64,Male,Married,58726,Intern,East,1,1.2,0
E02380,33,Female,Single,22445,Full-time,Central,1,0.2,0
E02381,59,Female,Married,45489,Full-time,West,0,4.3,1
E02382,47,Male,Married,44498,Full-time,North,1,5.5,1
E02383,33,Female,Married,71205,Full-time,West,1,0.5,1
E02384,29,Female,Married,41846,Full-time,East,1,4.2,0
E02385,34,Male,Single,45188,Contract,North,1,0.4,0
E02386,33,Male,Single,61402,Part-time,Central,0,0.3,0
E02387,29,Male,Divorced,57671,Part-time,Central,0,0.4,0
E02388,25,Female,Married,39139,Full-time,Central,0,0.1,0
E02389,37,Female,Married,56426,Full-time,Central,1,1.4,0
E02390,20,Female,Single,38939,Part-time,North,1,9.2,1
E02391,33,Male,Single,62048,Full-time,East,0,6.9,0
E02392,47,Male,Married,47596,Part-time,North,0,1.2,0
E02393,62,Female,Married,31150,Full-time,Central,1,4.7,1
E02394,40,Male,Single,20000,Full-time,East,1,5.2,0
E02395,45,Female,Married,44359,Full-time,South,0,0.5,0
E02396,57,Female,Single,38244,Full-time,South,1,0.8,1
E02397,22,Male,Widowed,46405,Part-time,North,1,3.5,0
E02398,37,Male,Married,49261,Full-time,Central,1,0.9,0
E02399,57,Male,Married,21293,Intern,South,0,8.3,1
E02400,61,Male,Married,39051,Part-time,South,1,0.8,0
E02401,18,Female,Divorced,48059,Part-time,West,1,4.8,0
E02402,47,Male,Divorced,51500,Full-time,West,1,4.3,1
E02403,38,Male,Single,61973,Full-time,East,1,2.1,0
E02404,37,Female,Widowed,64558,Full-time,East,0,0.9,0
E02405,23,Male,Divorced,46420,Contract,Central,0,0.1,0
E02406,39,Female,Single,47781,Full-time,South,1,5.3,0
E02407,35,Male,Married,42789,Full-time,North,1,1.4,1
E02408,25,Male,Married,59836,Full-time,North,1,1.2,0
E02409,56,Male,Married,44232,Part-time,West,1,0.1,0
E02410,49,Male,Single,35497,Part-time,East,1,0.5,0
E02411,50,Female,Married,25062,Full-time,Central,1,1.4,0
E02412,33,Female,Single,35787,Part-time,West,0,3.5,0
E02413,29,Male,Married,46011,Intern,West,1,0.7,0
E02414,55,Male,Widowed,64693,Full-time,Central,1,0.5,0
E02415,51,Male,Married,50682,Full-time,Central,1,0.9,0
E02416,31,Male,Married,51717,Full-time,South,0,1.0,0
E02417,53,Male,Married,50050,Intern,Central,0,1.6,1
E02418,50,Female,Single,69197,Full-time,Central,0,1.3,1
E02419,40,Female,Married,57617,Full-time,West,0,0.2,1
E02420,62,Male,Married,49779,Full-time,West,1,2.9,0
E02421,19,Female,Single,41020,Intern,North,0,0.4,0
E02422,58,Female,Single,31092,Part-time,North,0,6.1,1
E02423,38,Male,Married,74786,Full-time,North,0,5.9,0
E02424,19,Female,Married,62054,Full-time,Central,1,0.2,0
E02425,44,Female,Divorced,47099,Contract,South,1,1.6,0
E02426,26,Male,Single,76909,Part-time,West,1,1.9,1
E02427,18,Other,Single,49885,Full-time,East,0,16.5,0
E02428,28,Male,Married,37748,Part-time,South,1,0.9,0
E02429,20,Male,Married,68324,Full-time,East,0,3.0,0
E02430,40,Female,Married,30785,Part-time,Central,1,1.8,0
E02431,43,Male,Married,43986,Full-time,East,0,4.4,0
E02432,21,Male,Married,31990,Full-time,North,0,0.9,0
E02433,35,Male,Married,38009,Full-time,West,0,3.4,0
E02434,23,Female,Single,52997,Full-time,South,1,0.4,0
E02435,52,Female,Single,55057,Full-time,North,0,0.0,0
E02436,39,Female,Single,33467,Full-time,West,0,0.1,1
E02437,60,Female,Single,77137,Full-time,North,0,2.0,0
E02438,32,Male,Single,20000,Contract,South,1,4.4,0
E02439,39,Male,Single,51943,Contract,Central,0,2.6,0
E02440,54,Female,Widowed,52327,Full-time,East,0,0.1,1
E02441,59,Female,Single,53952,Part-time,Central,0,2.4,0
E02442,29,Male,Single,63189,Part-time,East,1,0.4,0
E02443,64,Male,Married,20000,Full-time,East,0,10.1,0
E02444,59,Female,Married,38389,Full-time,South,1,1.3,0
E02445,55,Other,Married,52269,Full-time,South,0,2.1,0
E02446,35,Female,Married,75546,Full-time,Central,1,1.2,1
E02447,62,Male,Married,41272,Part-time,West,0,1.9,0
E02448,52,Other,Single,47113,Full-time,West,1,9.5,0
E02449,47,Female,Single,60881,Full-time,Central,0,0.9,0
E02450,41,Female,Divorced,31856,Part-time,East,0,3.8,0
E02451,59,Female,Single,50336,Full-time,South,1,4.2,0
E02452,47,Female,Single,48422,Full-time,Central,1,0.6,0
E02453,31,Female,Married,40861,Part-time,West,0,3.9,0
E02454,23,Female,Single,57545,Part-time,East,0,3.1,1
E02455,20,Female,Married,82353,Full-time,West,0,1.0,0
E02456,33,Female,Married,52605,Full-time,East,0,2.2,0
E02457,24,Male,Divorced,20000,Part-time,West,1,2.7,1
E02458,31,Female,Married,36933,Contract,North,1,5.4,0
E02459,26,Female,Single,72189,Intern,East,1,0.4,1
E02460,32,Other,Widowed,46406,Full-time,East,1,10.7,0
E02461,38,Male,Single,32406,Full-time,East,1,4.4,0
E02462,52,Female,Single,61318,Contract,North,1,2.3,1
E02463,19,Male,Married,40419,Full-time,North,0,4.5,1
E02464,44,Female,Married,50525,Full-time,West,1,4.0,1
E02465,19,Female,Single,33024,Full-time,South,0,1.8,0
E02466,52,Male,Married,43729,Full-time,West,0,1.2,0
E02467,35,Female,Divorced,49547,Full-time,East,1,13.4,1
E02468,31,Male,Single,48488,Full-time,East,1,6.5,0
E02469,37,Male,Married,55619,Intern,West,0,9.0,0
E02470,35,Female,Single,53018,Part-time,Central,0,0.1,0
E02471,27,Male,Married,34722,Full-time,South,0,5.1,0
E02472,42,Male,Single,75287,Full-time,North,0,6.7,0
E02473,19,Male,Married,47648,Part-time,South,1,1.9,0
E02474,42,Male,Single,29741,Contract,Central,1,6.6,1
E02475,50,Female,Married,20000,Full-time,West,0,0.3,0
E02476,53,Female,Widowed,51127,Full-time,West,0,0.2,0
E02477,48,Female,Divorced,36106,Full-time,East,1,1.0,1
E02478,31,Male,Single,58592,Full-time,West,0,0.1,0
E02479,18,Male,Single,50725,Full-time,Central,0,3.5,0
E02480,63,Male,Married,109077,Full-time,West,1,7.9,0
E02481,33,Female,Married,31087,Full-time,West,0,1.0,0
E02482,63,Female,Widowed,65865,Part-time,Central,1,3.2,0
E02483,20,Female,Married,33656,Full-time,North,0,1.9,0
E02484,52,Female,Married,62464,Full-time,South,0,0.9,0
E02485,58,Female,Single,71346,Full-time,West,1,7.5,0
E02486,23,Female,Married,44834,Part-time,South,0,9.5,0
E02487,42,Female,Single,39061,Full-time,South,1,0.4,1
E02488,30,Male,Single,47651,Contract,East,0,4.4,0
E02489,51,Male,Divorced,38854,Full-time,North,1,0.6,1
E02490,25,Female,Married,74159,Full-time,South,1,2.0,1
E02491,38,Female,Single,47036,Full-time,East,0,1.3,0
E02492,51,Other,Single,56592,Full-time,Central,0,0.8,0
E02493,21,Male,Single,57033,Full-time,Central,0,3.4,0
E02494,42,Male,Married,63382,Full-time,Central,0,5.8,1
E02495,32,Other,Single,43219,Full-time,Central,1,4.6,0
E02496,21,Female,Divorced,61510,Contract,Central,1,3.8,0
E02497,62,Male,Single,69520,Full-time,East,1,0.2,1
E02498,29,Female,Married,47664,Full-time,North,1,0.3,0
E02499,49,Male,Single,30005,Full-time,North,1,1.9,0
E02500,49,Male,Single,70528,Part-time,East,0,2.4,0
E02501,45,Female,Married,52604,Full-time,East,1,3.9,0
E02502,30,Female,Married,50062,Full-time,West,1,1.3,0
E02503,48,Male,Single,60151,Full-time,South,0,0.1,1
E02504,31,Male,Married,71437,Full-time,Central,0,0.1,0
E02505,37,Female,Married,46670,Part-time,South,1,5.8,0
E02506,35,Male,Single,68834,Part-time,West,0,0.4,0
E02507,46,Female,Single,51081,Intern,North,1,8.3,0
E02508,23,Female,Married,59357,Full-time,Central,0,1.2,1
E02509,49,Male,Married,40895,Full-time,North,0,2.6,1
E02510,46,Female,Single,46192,Full-time,East,0,0.6,0
E02511,60,Female,Single,66270,Full-time,South,1,1.8,1
E02512,19,Male,Married,20534,Part-time,North,0,6.3,0
E02513,40,Male,Widowed,60506,Intern,West,0,12.4,0
E02514,36,Male,Married,55692,Full-time,North,0,4.4,1
E02515,48,Female,Single,74915,Full-time,Central,1,4.3,0
E02516,22,Female,Married,65091,Full-time,Central,0,6.5,1
E02517,36,Male,Single,52652,Contract,South,0,0.8,0
E02518,51,Male,Single,30922,Full-time,East,0,4.0,1
E02519,27,Male,Married,41291,Intern,Central,0,2.5,0
E02520,42,Female,Divorced,46596,Part-time,West,1,0.9,1
E02521,19,Male,Married,72380,Part-time,South,0,0.2,0
E02522,28,Female,Single,62011,Full-time,Central,1,0.7,0
E02523,48,Male,Married,38074,Intern,West,1,3.2,1
E02524,32,Female,Single,56042,Part-time,North,0,2.5,0
E02525,26,Female,Single,43118,Full-time,West,0,0.2,0
E02526,40,Female,Divorced,40312,Full-time,South,0,2.5,0
E02527,36,Male,Divorced,59428,Full-time,Central,0,1.5,0
E02528,26,Female,Single,47833,Full-time,East,0,0.0,0
E02529,52,Male,Single,32536,Full-time,East,1,7.2,0
E02530,38,Male,Single,62403,Intern,West,1,0.9,1
E02531,26,Female,Married,52280,Part-time,West,0,2.4,0
E02532,45,Female,Divorced,44504,Part-time,West,0,2.7,1
E02533,63,Male,Single,72387,Part-time,Central,1,2.1,1
E02534,24,Male,Married,65961,Full-time,East,1,0.8,0
E02535,33,Female,Single,51823,Full-time,East,1,1.6,0
E02536,33,Female,Single,24320,Full-time,South,1,1.0,1
E02537,50,Male,Married,66657,Contract,South,1,1.7,0
E02538,21,Female,Married,42748,Full-time,North,0,0.3,0
E02539,21,Male,Single,47631,Part-time,Central,1,0.5,1
E02540,56,Female,Single,45459,Part-time,West,1,0.4,0
E02541,57,Female,Single,30565,Full-time,South,0,2.7,1
E02542,34,Male,Married,56787,Intern,North,0,3.2,0
E02543,54,Female,Single,37359,Full-time,North,0,7.4,0
E02544,56,Female,Married,56010,Part-time,East,1,0.9,0
E02545,46,Female,Single,35958,Part-time,Central,0,1.5,0
E02546,53,Female,Single,43184,Intern,Central,1,2.9,0
E02547,55,Female,Married,55476,Contract,West,0,10.7,0
E02548,56,Male,Single,51853,Full-time,Central,1,1.5,0
E02549,54,Male,Married,59325,Full-time,West,1,1.0,1
E02550,52,Male,Married,60458,Contract,Central,1,1.5,0
E02551,24,Other,Married,69984,Full-time,East,1,1.1,1
E02552,44,Female,Single,49988,Full-time,North,0,0.3,0
E02553,45,Female,Married,68104,Part-time,Central,1,1.3,1
E02554,39,Male,Single,45163,Full-time,Central,0,2.6,1
E02555,31,Female,Widowed,61667,Part-time,East,0,0.6,1
E02556,24,Female,Married,66853,Part-time,South,0,5.4,0
E02557,54,Female,Single,66796,Part-time,West,1,4.0,0
E02558,39,Male,Single,28117,Part-time,South,1,2.5,0
E02559,22,Male,Divorced,20000,Intern,North,0,4.0,0
E02560,19,Female,Divorced,58326,Full-time,South,0,1.1,0
E02561,44,Female,Divorced,50037,Full-time,North,1,0.7,1
E02562,38,Male,Married,54206,Full-time,West,1,5.5,1
E02563,55,Female,Married,51375,Contract,East,1,5.1,1
E02564,32,Male,Married,44911,Full-time,North,0,4.0,0
E02565,38,Female,Single,58588,Part-time,West,0,0.9,0
E02566,27,Female,Single,55084,Full-time,East,1,1.3,1
E02567,40,Male,Married,48427,Contract,South,1,1.4,0
E02568,56,Female,Married,50434,Contract,South,0,0.6,0
E02569,22,Male,Married,59253,Part-time,North,0,4.3,0
E02570,18,Male,Single,41087,Full-time,Central,1,0.6,0
E02571,30,Female,Married,33324,Full-time,Central,1,0.8,1
E02572,38,Male,Single,33092,Full-time,East,0,0.1,0
E02573,43,Male,Married,42371,Full-time,South,0,3.3,0
E02574,62,Male,Married,72266,Full-time,West,1,7.9,0
E02575,38,Male,Single,51991,Full-time,East,0,2.0,1
E02576,35,Male,Divorced,39814,Full-time,North,0,6.8,0
E02577,54,Male,Married,53034,Part-time,North,1,5.5,0
E02578,62,Female,Divorced,34335,Contract,East,0,4.7,0
E02579,49,Male,Single,47212,Full-time,West,0,0.6,1
E02580,53,Female,Single,43843,Intern,South,0,1.4,1
E02581,34,Male,Single,30150,Full-time,South,1,3.3,0
E02582,52,Male,Single,66398,Full-time,West,0,1.3,0
E02583,28,Male,Single,44350,Full-time,South,1,3.7,0
E02584,38,Female,Single,49423,Intern,Central,1,1.0,1
E02585,43,Female,Divorced,60452,Full-time,Central,1,1.5,0
E02586,21,Female,Divorced,55276,Contract,West,1,3.9,1
E02587,51,Male,Divorced,51158,Full-time,Central,0,0.4,1
E02588,35,Female,Widowed,46429,Contract,East,1,4.6,0
E02589,57,Male,Married,60922,Full-time,South,1,3.7,1
E02590,52,Male,Married,49891,Part-time,East,0,1.8,0
E02591,58,Female,Single,52162,Intern,West,0,1.7,1
E02592,46,Male,Single,66693,Contract,Central,0,7.1,0
E02593,46,Other,Married,67542,Contract,East,0,3.8,0
E02594,55,Male,Divorced,54030,Full-time,East,0,2.9,0
E02595,59,Other,Married,51569,Part-time,North,0,6.0,0
E02596,38,Female,Married,59837,Contract,East,0,1.2,0
E02597,59,Female,Single,46225,Full-time,Central,0,1.0,0
E02598,30,Male,Married,46264,Part-time,South,0,0.7,1
E02599,58,Male,Married,49059,Full-time,South,1,2.2,0
E02600,34,Female,Widowed,34723,Full-time,South,0,13.3,1
E02601,26,Male,Divorced,85435,Part-time,Central,1,7.9,0
E02602,58,Female,Married,44004,Full-time,South,0,1.8,0
E02603,18,Other,Single,57014,Full-time,South,1,0.4,0
E02604,19,Male,Single,49746,Full-time,West,0,6.2,0
E02605,46,Female,Single,60319,Part-time,West,1,7.7,0
E02606,50,Female,Divorced,44239,Part-time,North,1,0.6,0
E02607,27,Male,Single,53252,Full-time,North,0,6.4,0
E02608,57,Male,Single,37246,Intern,East,0,1.8,0
E02609,38,Male,Single,68213,Full-time,East,1,0.0,0
E02610,45,Male,Divorced,59923,Part-time,East,0,8.6,0
E02611,28,Female,Married,28754,Full-time,North,0,0.1,0
E02612,51,Male,Married,50212,Full-time,South,0,0.1,0
E02613,25,Other,Single,29142,Full-time,East,0,9.9,1
E02614,39,Male,Single,38007,Full-time,South,0,0.7,0
E02615,25,Female,Single,63814,Part-time,South,1,2.4,0
E02616,32,Female,Married,20000,Contract,North,1,8.6,0
E02617,34,Male,Divorced,65678,Full-time,West,0,8.4,0
E02618,40,Male,Married,55681,Part-time,West,1,0.6,0
E02619,41,Female,Single,48798,Full-time,Central,1,2.2,1
E02620,62,Female,Married,63168,Contract,West,0,0.0,0
E02621,36,Male,Married,90542,Part-time,East,0,0.3,0
E02622,22,Male,Single,30061,Full-time,North,1,8.9,0
E02623,49,Male,Single,75402,Part-time,South,1,1.6,0
E02624,61,Male,Married,64496,Contract,North,1,0.5,0
E02625,18,Female,Married,39428,Full-time,Central,0,3.0,1
E02626,40,Female,Widowed,57871,Full-time,Central,1,0.6,0
E02627,54,Male,Divorced,33318,Part-time,Central,0,11.8,0
E02628,25,Other,Single,42610,Full-time,South,1,3.3,1
E02629,30,Male,Married,20000,Part-time,Central,0,1.4,1
E02630,25,Female,Single,29771,Full-time,Central,1,1.4,0
E02631,40,Male,Married,55725,Contract,Central,1,7.5,0
E02632,60,Male,Married,57053,Part-time,South,0,6.8,1
E02633,18,Male,Married,56887,Contract,Central,0,9.0,0
E02634,62,Male,Divorced,59542,Full-time,East,0,1.8,1
E02635,41,Female,Married,51776,Full-time,North,1,5.7,0
E02636,52,Female,Divorced,60175,Full-time,Central,1,2.0,0
E02637,41,Male,Single,66096,Full-time,Central,1,3.0,1
E02638,34,Female,Single,53696,Contract,North,1,2.1,1
E02639,22,Male,Married,43484,Contract,Central,1,2.8,1
E02640,37,Female,Widowed,47819,Full-time,Central,1,2.1,0
E02641,38,Male,Single,37456,Part-time,East,0,0.5,1
E02642,57,Male,Single,62770,Intern,West,1,0.3,0
E02643,48,Male,Married,25918,Contract,South,0,8.5,0
E02644,63,Female,Married,47609,Part-time,South,0,2.1,0
E02645,53,Female,Married,58537,Full-time,North,0,8.5,0
E02646,28,Male,Married,34698,Full-time,East,1,3.5,0
E02647,32,Male,Widowed,29030,Part-time,South,0,0.3,0
E02648,36,Male,Married,20000,Contract,North,0,0.7,0
E02649,24,Female,Single,45735,Full-time,North,0,4.4,0
E02650,45,Female,Married,32847,Full-time,North,0,0.6,0
E02651,60,Male,Married,63151,Part-time,South,1,0.0,1
E02652,22,Male,Widowed,26726,Part-time,West,1,0.4,0
E02653,22,Female,Single,57930,Full-time,North,1,1.9,1
E02654,47,Male,Single,30469,Full-time,Central,0,0.5,1
E02655,49,Male,Single,27303,Part-time,West,0,0.1,0
E02656,25,Male,Married,31947,Part-time,West,1,4.1,1
E02657,27,Male,Single,66130,Full-time,Central,1,10.7,0
E02658,55,Female,Married,31957,Intern,South,0,11.5,0
E02659,64,Female,Married,67128,Part-time,South,0,6.9,0
E02660,49,Male,Married,53039,Contract,East,0,0.1,0
E02661,45,Female,Married,42224,Full-time,South,1,0.8,0
E02662,34,Male,Divorced,34215,Part-time,East,1,0.4,0
E02663,48,Female,Married,78566,Part-time,North,1,3.1,0
E02664,25,Female,Single,41174,Full-time,South,0,5.7,0
E02665,57,Female,Single,41237,Full-time,South,1,2.5,0
E02666,42,Male,Married,71767,Full-time,Central,1,1.3,1
E02667,26,Male,Single,74426,Full-time,North,0,7.3,0
E02668,19,Male,Married,47900,Full-time,East,0,2.1,1
E02669,32,Female,Widowed,67763,Part-time,North,1,0.6,1
E02670,20,Male,Married,40812,Full-time,West,0,2.3,0
E02671,53,Female,Single,83704,Contract,Central,1,0.1,0
E02672,21,Other,Single,30330,Part-time,West,1,0.1,0
E02673,31,Female,Divorced,36288,Full-time,East,1,3.0,0
E02674,58,Female,Divorced,69691,Full-time,South,0,3.9,0
E02675,58,Male,Married,45660,Contract,South,1,0.4,0
E02676,42,Male,Single,70582,Contract,South,0,2.3,0
E02677,27,Male,Married,43007,Full-time,East,0,4.4,1
E02678,38,Female,Single,59888,Part-time,West,0,6.4,1
E02679,53,Male,Single,39605,Intern,East,0,1.9,0
E02680,29,Female,Single,48863,Intern,East,1,0.4,0
E02681,44,Male,Married,30792,Full-time,West,1,0.2,1
E02682,57,Male,Single,49282,Full-time,South,1,5.8,0
E02683,19,Female,Single,36832,Part-time,Central,1,0.2,0
E02684,30,Male,Single,81088,Full-time,East,0,5.1,0
E02685,49,Male,Married,45189,Contract,East,0,1.7,0
E02686,48,Female,Married,32035,Full-time,West,0,1.7,0
E02687,33,Male,Single,60377,Full-time,Central,0,2.2,0
E02688,49,Male,Divorced,31881,Full-time,East,1,0.4,1
E02689,49,Male,Married,63154,Full-time,North,1,4.1,1
E02690,51,Female,Single,41631,Full-time,Central,1,1.1,1
E02691,28,Other,Single,49434,Contract,East,1,2.7,0
E02692,27,Female,Married,47153,Full-time,Central,0,0.0,0
E02693,32,Male,Single,46193,Full-time,North,1,1.0,1
E02694,34,Male,Single,50933,Full-time,North,1,0.1,0
E02695,57,Male,Married,40051,Full-time,Central,1,1.1,0
E02696,35,Other,Married,33619,Part-time,South,0,0.4,0
E02697,26,Male,Married,50582,Part-time,Central,0,0.2,0
E02698,42,Male,Married,44033,Contract,West,0,5.7,0
E02699,57,Female,Widowed,30815,Part-time,South,0,1.4,1
E02700,31,Other,Single,59214,Full-time,North,1,5.2,0
E02701,42,Male,Single,49754,Full-time,South,1,6.7,0
E02702,39,Male,Widowed,33699,Full-time,North,0,2.1,0
E02703,47,Male,Married,46434,Full-time,North,0,2.5,0
E02704,37,Male,Married,47831,Part-time,North,0,3.1,0
E02705,38,Female,Single,34538,Full-time,West,0,3.1,1
E02706,61,Female,Single,97436,Full-time,West,1,2.3,1
E02707,49,Female,Single,49883,Full-time,East,0,2.7,1
E02708,63,Male,Married,46701,Full-time,West,0,1.7,0
E02709,38,Male,Single,86553,Full-time,North,0,7.4,0
E02710,52,Male,Married,56848,Full-time,Central,1,3.8,0
E02711,49,Male,Married,68131,Full-time,South,1,1.1,1
E02712,47,Female,Single,51414,Full-time,Central,1,1.2,1
E02713,56,Male,Single,50963,Full-time,North,1,1.8,0
E02714,29,Male,Single,37170,Full-time,Central,0,0.1,0
E02715,58,Male,Single,60033,Full-time,South,0,14.3,0
E02716,64,Male,Single,77730,Intern,East,0,1.9,0
E02717,35,Male,Single,73656,Contract,East,1,4.5,0
E02718,38,Female,Married,31841,Contract,West,0,0.5,1
E02719,30,Male,Married,77893,Full-time,Central,1,2.8,0
E02720,38,Female,Single,37589,Intern,West,0,1.4,1
E02721,25,Male,Married,35890,Part-time,West,1,6.6,0
E02722,63,Male,Divorced,36712,Full-time,Central,1,8.1,0
E02723,57,Female,Married,44134,Part-time,Central,1,2.9,0
E02724,63,Male,Single,21009,Full-time,South,0,0.2,1
E02725,24,Female,Married,50791,Full-time,Central,0,1.9,0
E02726,40,Male,Married,46106,Contract,Central,1,0.1,1
E02727,61,Female,Widowed,50622,Full-time,West,0,2.2,1
E02728,49,Female,Widowed,42560,Part-time,East,1,2.1,1
E02729,28,Female,Single,26120,Full-time,North,0,1.6,0
